match_number,match_group,match_type,venue,city,date,batting_team,bowling_team,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,wicket_kind,wicket_player_out,fielder_involved,boundary,dot_ball,boundaries,dot_balls,wickets,total_runs
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,RV Uthappa,Yasir Arafat,MS Dhoni,9,2,0,2,,,,0,0,3.0,4.0,0.0,23.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Sohail Tanvir,RV Uthappa,10,0,1,1,,,,0,0,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Sohail Tanvir,RV Uthappa,10,1,0,1,,,,0,0,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,RV Uthappa,Sohail Tanvir,MS Dhoni,10,1,0,1,,,,0,0,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Sohail Tanvir,RV Uthappa,10,1,0,1,,,,0,0,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,RV Uthappa,Sohail Tanvir,MS Dhoni,10,0,0,0,,,,0,1,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,RV Uthappa,Sohail Tanvir,MS Dhoni,10,1,0,1,,,,0,0,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Sohail Tanvir,RV Uthappa,10,1,0,1,,,,0,0,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Shahid Afridi,RV Uthappa,11,1,0,1,,,,0,0,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,RV Uthappa,Shahid Afridi,MS Dhoni,11,4,0,4,,,,1,0,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,RV Uthappa,Shahid Afridi,MS Dhoni,11,2,0,2,,,,0,0,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,RV Uthappa,Shahid Afridi,MS Dhoni,11,4,0,4,,,,1,0,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,RV Uthappa,Shahid Afridi,MS Dhoni,11,0,0,0,,,,0,1,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,RV Uthappa,Shahid Afridi,MS Dhoni,11,1,0,1,,,,0,0,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,RV Uthappa,Sohail Tanvir,MS Dhoni,12,0,0,0,caught,RV Uthappa,Kamran Akmal,0,1,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Sohail Tanvir,MS Dhoni,12,1,0,1,,,,0,0,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Sohail Tanvir,IK Pathan,12,0,0,0,,,,0,1,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Sohail Tanvir,IK Pathan,12,1,0,1,,,,0,0,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Sohail Tanvir,MS Dhoni,12,0,0,0,,,,0,1,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Sohail Tanvir,MS Dhoni,12,0,0,0,,,,0,1,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Shahid Afridi,IK Pathan,13,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Shahid Afridi,MS Dhoni,13,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Shahid Afridi,IK Pathan,13,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Shahid Afridi,MS Dhoni,13,0,0,0,,,,0,1,0.0,3.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Shahid Afridi,MS Dhoni,13,0,0,0,,,,0,1,0.0,3.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Shahid Afridi,MS Dhoni,13,3,0,3,,,,0,0,0.0,3.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Sohail Tanvir,MS Dhoni,14,0,0,0,,,,0,1,2.0,4.0,1.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Sohail Tanvir,MS Dhoni,14,1,0,1,,,,0,0,2.0,4.0,1.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Sohail Tanvir,IK Pathan,14,0,0,0,,,,0,1,2.0,4.0,1.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Sohail Tanvir,IK Pathan,14,4,0,4,,,,1,0,2.0,4.0,1.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Sohail Tanvir,IK Pathan,14,1,0,1,,,,0,0,2.0,4.0,1.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Sohail Tanvir,MS Dhoni,14,1,0,1,,,,0,0,2.0,4.0,1.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Shahid Afridi,MS Dhoni,15,1,0,1,,,,0,0,2.0,4.0,1.0,20.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Shahid Afridi,IK Pathan,15,1,0,1,,,,0,0,2.0,4.0,1.0,20.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Shahid Afridi,MS Dhoni,15,0,0,0,,,,0,1,2.0,4.0,1.0,20.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Shahid Afridi,MS Dhoni,15,6,0,6,,,,1,0,2.0,4.0,1.0,20.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Shahid Afridi,MS Dhoni,15,6,0,6,,,,1,0,2.0,4.0,1.0,20.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,IK Pathan,Shahid Afridi,MS Dhoni,15,0,0,0,bowled,IK Pathan,,0,1,2.0,4.0,1.0,20.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Yasir Arafat,Harbhajan Singh,16,4,0,4,,,,1,0,3.0,4.0,0.0,19.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Yasir Arafat,Harbhajan Singh,16,6,0,6,,,,1,0,3.0,4.0,0.0,19.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Yasir Arafat,Harbhajan Singh,16,1,0,1,,,,0,0,3.0,4.0,0.0,19.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,Harbhajan Singh,Yasir Arafat,MS Dhoni,16,0,0,0,,,,0,1,3.0,4.0,0.0,19.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,Harbhajan Singh,Yasir Arafat,MS Dhoni,16,0,0,0,,,,0,1,3.0,4.0,0.0,19.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,Harbhajan Singh,Yasir Arafat,MS Dhoni,16,1,0,1,,,,0,0,3.0,4.0,0.0,19.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,Harbhajan Singh,Shahid Afridi,MS Dhoni,17,0,0,0,bowled,Harbhajan Singh,,0,1,2.0,2.0,2.0,18.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,AB Agarkar,Shahid Afridi,MS Dhoni,17,1,0,1,,,,0,0,2.0,2.0,2.0,18.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Shahid Afridi,AB Agarkar,17,1,0,1,,,,0,0,2.0,2.0,2.0,18.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,AB Agarkar,Shahid Afridi,MS Dhoni,17,1,0,1,,,,0,0,2.0,2.0,2.0,18.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Shahid Afridi,AB Agarkar,17,1,0,1,,,,0,0,2.0,2.0,2.0,18.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,AB Agarkar,Shahid Afridi,MS Dhoni,17,1,0,1,,,,0,0,2.0,2.0,2.0,18.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,AB Agarkar,Umar Gul,MS Dhoni,18,4,0,4,,,,1,0,5.0,2.0,0.0,27.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,AB Agarkar,Umar Gul,MS Dhoni,18,4,0,4,,,,1,0,5.0,2.0,0.0,27.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,AB Agarkar,Umar Gul,MS Dhoni,18,0,0,0,,,,0,1,5.0,2.0,0.0,27.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,AB Agarkar,Umar Gul,MS Dhoni,18,1,0,1,,,,0,0,5.0,2.0,0.0,27.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Umar Gul,AB Agarkar,18,0,0,0,,,,0,1,5.0,2.0,0.0,27.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Umar Gul,AB Agarkar,18,1,0,1,,,,0,0,5.0,2.0,0.0,27.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,MS Dhoni,Yasir Arafat,AB Agarkar,19,0,0,0,caught,MS Dhoni,Younis Khan,0,1,2.0,5.0,3.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,AB Agarkar,Yasir Arafat,S Sreesanth,19,1,0,1,,,,0,0,2.0,5.0,3.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,S Sreesanth,Yasir Arafat,AB Agarkar,19,0,0,0,,,,0,1,2.0,5.0,3.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,S Sreesanth,Yasir Arafat,AB Agarkar,19,1,0,1,,,,0,0,2.0,5.0,3.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,AB Agarkar,Yasir Arafat,S Sreesanth,19,1,0,1,,,,0,0,2.0,5.0,3.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,India,Pakistan,S Sreesanth,Yasir Arafat,AB Agarkar,19,0,0,0,run out,AB Agarkar,Kamran Akmal,0,1,2.0,5.0,3.0,14.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Imran Nazir,0,0,0,0,,,,0,1,1.0,9.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Imran Nazir,0,0,1,1,,,,0,0,1.0,9.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Imran Nazir,0,1,0,1,,,,0,0,1.0,9.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Imran Nazir,RP Singh,Salman Butt,0,0,0,0,,,,0,1,1.0,9.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Imran Nazir,RP Singh,Salman Butt,0,0,0,0,,,,0,1,1.0,9.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Imran Nazir,RP Singh,Salman Butt,0,0,1,1,,,,0,0,1.0,9.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Imran Nazir,RP Singh,Salman Butt,0,0,0,0,,,,0,1,1.0,9.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Imran Nazir,RP Singh,Salman Butt,0,4,0,4,,,,1,0,1.0,9.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Imran Nazir,1,1,0,1,,,,0,0,1.0,6.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Imran Nazir,S Sreesanth,Salman Butt,1,0,0,0,,,,0,1,1.0,6.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Imran Nazir,S Sreesanth,Salman Butt,1,0,1,1,,,,0,0,1.0,6.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Imran Nazir,S Sreesanth,Salman Butt,1,3,0,3,,,,0,0,1.0,6.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Imran Nazir,1,0,0,0,,,,0,1,1.0,6.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Imran Nazir,1,0,0,0,,,,0,1,1.0,6.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Imran Nazir,1,0,0,0,,,,0,1,1.0,6.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Imran Nazir,RP Singh,Salman Butt,2,0,0,0,bowled,Imran Nazir,,0,1,3.0,8.0,2.0,15.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,RP Singh,Salman Butt,2,0,0,0,,,,0,1,3.0,8.0,2.0,15.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,RP Singh,Salman Butt,2,0,0,0,,,,0,1,3.0,8.0,2.0,15.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,RP Singh,Salman Butt,2,4,0,4,,,,1,0,3.0,8.0,2.0,15.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,RP Singh,Salman Butt,2,0,0,0,,,,0,1,3.0,8.0,2.0,15.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,RP Singh,Salman Butt,2,6,0,6,,,,1,0,3.0,8.0,2.0,15.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Kamran Akmal,3,1,0,1,,,,0,0,2.0,7.0,0.0,12.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,S Sreesanth,Salman Butt,3,0,0,0,,,,0,1,2.0,7.0,0.0,12.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,S Sreesanth,Salman Butt,3,1,0,1,,,,0,0,2.0,7.0,0.0,12.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Kamran Akmal,3,0,1,1,,,,0,0,2.0,7.0,0.0,12.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Kamran Akmal,3,0,0,0,,,,0,1,2.0,7.0,0.0,12.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Kamran Akmal,3,4,0,4,,,,1,0,2.0,7.0,0.0,12.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Kamran Akmal,3,0,0,0,,,,0,1,2.0,7.0,0.0,12.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,RP Singh,Salman Butt,4,0,0,0,,,,0,1,2.0,6.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,RP Singh,Salman Butt,4,1,0,1,,,,0,0,2.0,6.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Kamran Akmal,4,1,0,1,,,,0,0,2.0,6.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,RP Singh,Salman Butt,4,0,1,1,,,,0,0,2.0,6.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Kamran Akmal,4,0,1,1,,,,0,0,2.0,6.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Kamran Akmal,4,0,0,0,,,,0,1,2.0,6.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Kamran Akmal,4,0,0,0,,,,0,1,2.0,6.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,S Sreesanth,Salman Butt,5,1,0,1,,,,0,0,1.0,6.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Kamran Akmal,5,4,0,4,,,,1,0,1.0,6.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Kamran Akmal,5,0,0,0,,,,0,1,1.0,6.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Kamran Akmal,5,0,0,0,,,,0,1,1.0,6.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Kamran Akmal,5,0,0,0,,,,0,1,1.0,6.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,S Sreesanth,Kamran Akmal,5,1,0,1,,,,0,0,1.0,6.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Kamran Akmal,6,0,0,0,,,,0,1,0.0,8.0,1.0,6.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Kamran Akmal,6,1,0,1,,,,0,0,0.0,8.0,1.0,6.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,RP Singh,Salman Butt,6,1,0,1,,,,0,0,0.0,8.0,1.0,6.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Kamran Akmal,6,0,0,0,,,,0,1,0.0,8.0,1.0,6.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Kamran Akmal,6,0,0,0,,,,0,1,0.0,8.0,1.0,6.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,RP Singh,Kamran Akmal,6,1,0,1,,,,0,0,0.0,8.0,1.0,6.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,AB Agarkar,Kamran Akmal,7,2,0,2,,,,0,0,1.0,4.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Salman Butt,AB Agarkar,Kamran Akmal,7,0,0,0,caught,Salman Butt,MS Dhoni,0,1,1.0,4.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Younis Khan,AB Agarkar,Kamran Akmal,7,1,0,1,,,,0,0,1.0,4.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Kamran Akmal,AB Agarkar,Younis Khan,7,1,0,1,,,,0,0,1.0,4.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Younis Khan,AB Agarkar,Kamran Akmal,7,0,0,0,,,,0,1,1.0,4.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Younis Khan,AB Agarkar,Kamran Akmal,7,1,0,1,,,,0,0,1.0,4.0,1.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Younis Khan,IK Pathan,Kamran Akmal,8,0,0,0,run out,Kamran Akmal,Yuvraj Singh,0,1,0.0,10.0,2.0,3.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Younis Khan,IK Pathan,Shoaib Malik,8,0,0,0,,,,0,1,0.0,10.0,2.0,3.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Younis Khan,IK Pathan,Shoaib Malik,8,0,0,0,,,,0,1,0.0,10.0,2.0,3.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Younis Khan,IK Pathan,Shoaib Malik,8,0,0,0,,,,0,1,0.0,10.0,2.0,3.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Younis Khan,IK Pathan,Shoaib Malik,8,0,0,0,bowled,Younis Khan,,0,1,0.0,10.0,2.0,3.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,IK Pathan,Shoaib Malik,8,0,0,0,,,,0,1,0.0,10.0,2.0,3.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,AB Agarkar,Misbah-ul-Haq,9,4,0,4,,,,1,0,3.0,4.0,0.0,23.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,AB Agarkar,Misbah-ul-Haq,9,0,0,0,,,,0,1,3.0,4.0,0.0,23.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,AB Agarkar,Misbah-ul-Haq,9,0,0,0,,,,0,1,3.0,4.0,0.0,23.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,AB Agarkar,Misbah-ul-Haq,9,1,0,1,,,,0,0,3.0,4.0,0.0,23.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,AB Agarkar,Shoaib Malik,9,1,0,1,,,,0,0,3.0,4.0,0.0,23.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,AB Agarkar,Misbah-ul-Haq,9,0,0,0,,,,0,1,3.0,4.0,0.0,23.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,IK Pathan,Shoaib Malik,10,0,0,0,,,,0,1,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,IK Pathan,Shoaib Malik,10,4,0,4,,,,1,0,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,IK Pathan,Shoaib Malik,10,0,0,0,,,,0,1,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,IK Pathan,Shoaib Malik,10,0,0,0,,,,0,1,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,IK Pathan,Shoaib Malik,10,0,1,1,,,,0,0,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,IK Pathan,Shoaib Malik,10,1,0,1,,,,0,0,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,IK Pathan,Misbah-ul-Haq,10,1,0,1,,,,0,0,1.0,4.0,0.0,13.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,Harbhajan Singh,Misbah-ul-Haq,11,1,0,1,,,,0,0,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,Harbhajan Singh,Shoaib Malik,11,1,0,1,,,,0,0,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,Harbhajan Singh,Misbah-ul-Haq,11,1,0,1,,,,0,0,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,Harbhajan Singh,Shoaib Malik,11,2,0,2,,,,0,0,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,Harbhajan Singh,Shoaib Malik,11,0,0,0,,,,0,1,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,Harbhajan Singh,Shoaib Malik,11,4,0,4,,,,1,0,3.0,2.0,0.0,21.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,IK Pathan,Misbah-ul-Haq,12,0,0,0,,,,0,1,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,IK Pathan,Misbah-ul-Haq,12,4,0,4,,,,1,0,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,IK Pathan,Misbah-ul-Haq,12,0,0,0,,,,0,1,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,IK Pathan,Misbah-ul-Haq,12,1,0,1,,,,0,0,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,IK Pathan,Shoaib Malik,12,0,0,0,,,,0,1,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,IK Pathan,Shoaib Malik,12,1,0,1,,,,0,0,1.0,7.0,1.0,8.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,Harbhajan Singh,Shoaib Malik,13,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,Harbhajan Singh,Misbah-ul-Haq,13,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,Harbhajan Singh,Shoaib Malik,13,0,0,0,,,,0,1,0.0,3.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Misbah-ul-Haq,Harbhajan Singh,Shoaib Malik,13,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
10.0,D,T20,Kingsmead,Durban,2007-09-14,Pakistan,India,Shoaib Malik,Harbhajan Singh,Misbah-ul-Haq,13,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
